# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2023-05-18 18:26:12 -04:00	(nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08211520 Oso Ck at Corpus Christi, TX
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 08211520
#    TS_ID       Parameter Description
#    142059      00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	142059_00060	142059_00060_cd
USGS	08211520	2022-01-05 23:15	CST	3.13	A
USGS	08211520	2022-01-05 23:30	CST	3.33	A
USGS	08211520	2022-01-05 23:45	CST	3.33	A
USGS	08211520	2022-01-06 00:00	CST	3.40	A
USGS	08211520	2022-01-06 00:15	CST	3.33	A
USGS	08211520	2022-01-06 00:30	CST	3.26	A
USGS	08211520	2022-01-06 00:45	CST	3.33	A
USGS	08211520	2022-01-06 01:00	CST	3.33	A
USGS	08211520	2022-01-06 01:15	CST	3.19	A
USGS	08211520	2022-01-06 01:30	CST	3.13	A
USGS	08211520	2022-01-06 01:45	CST	3.13	A
USGS	08211520	2022-01-06 02:00	CST	3.33	A
USGS	08211520	2022-01-06 02:15	CST	3.33	A
USGS	08211520	2022-01-06 02:30	CST	3.33	A
USGS	08211520	2022-01-06 02:45	CST	3.19	A
USGS	08211520	2022-01-06 03:00	CST	3.26	A
USGS	08211520	2022-01-06 03:15	CST	3.26	A
USGS	08211520	2022-01-06 03:30	CST	3.19	A
USGS	08211520	2022-01-06 03:45	CST	3.19	A
USGS	08211520	2022-01-06 04:00	CST	3.33	A
USGS	08211520	2022-01-06 04:15	CST	3.26	A
USGS	08211520	2022-01-06 04:30	CST	3.33	A
USGS	08211520	2022-01-06 04:45	CST	3.12	A
USGS	08211520	2022-01-06 05:00	CST	3.33	A
USGS	08211520	2022-01-06 05:15	CST	3.26	A
USGS	08211520	2022-01-06 05:45	CST	3.19	A
USGS	08211520	2022-01-06 06:00	CST	3.19	A
USGS	08211520	2022-01-06 06:15	CST	3.26	A
USGS	08211520	2022-01-06 06:30	CST	3.19	A
USGS	08211520	2022-01-06 06:45	CST	3.19	A
USGS	08211520	2022-01-06 07:00	CST	3.26	A
USGS	08211520	2022-01-06 07:15	CST	3.33	A
USGS	08211520	2022-01-06 07:30	CST	3.19	A
USGS	08211520	2022-01-06 07:45	CST	3.19	A
USGS	08211520	2022-01-06 08:00	CST	3.12	A
USGS	08211520	2022-01-06 08:15	CST	3.12	A
USGS	08211520	2022-01-06 08:30	CST	3.19	A
USGS	08211520	2022-01-06 08:45	CST	3.19	A
USGS	08211520	2022-01-06 09:00	CST	3.12	A
USGS	08211520	2022-01-06 09:15	CST	3.12	A
USGS	08211520	2022-01-06 09:30	CST	3.12	A
USGS	08211520	2022-01-06 09:45	CST	3.19	A
USGS	08211520	2022-01-06 10:15	CST	3.12	A
USGS	08211520	2022-01-06 10:30	CST	3.12	A
USGS	08211520	2022-01-06 10:45	CST	3.19	A
USGS	08211520	2022-01-06 11:00	CST	3.12	A
USGS	08211520	2022-01-06 11:15	CST	3.32	A
USGS	08211520	2022-01-06 11:30	CST	3.32	A
USGS	08211520	2022-01-06 11:45	CST	3.19	A
USGS	08211520	2022-01-06 12:00	CST	3.26	A
USGS	08211520	2022-01-06 12:15	CST	3.26	A
USGS	08211520	2022-01-06 12:30	CST	3.32	A
USGS	08211520	2022-01-06 12:45	CST	3.19	A
USGS	08211520	2022-01-06 13:00	CST	3.32	A
USGS	08211520	2022-01-06 13:30	CST	3.26	A
USGS	08211520	2022-01-06 13:45	CST	3.26	A
USGS	08211520	2022-01-06 14:00	CST	3.12	A
USGS	08211520	2022-01-06 14:15	CST	3.26	A
USGS	08211520	2022-01-06 14:30	CST	3.32	A
USGS	08211520	2022-01-06 14:45	CST	3.19	A
USGS	08211520	2022-01-06 15:00	CST	3.12	A
USGS	08211520	2022-01-06 15:15	CST	3.25	A
USGS	08211520	2022-01-06 15:30	CST	3.39	A
USGS	08211520	2022-01-06 15:45	CST	3.32	A
USGS	08211520	2022-01-06 16:00	CST	3.12	A
USGS	08211520	2022-01-06 16:15	CST	3.32	A
USGS	08211520	2022-01-06 16:30	CST	3.25	A
USGS	08211520	2022-01-06 16:45	CST	3.39	A
USGS	08211520	2022-01-06 17:00	CST	3.25	A
USGS	08211520	2022-01-06 17:15	CST	3.19	A
USGS	08211520	2022-01-06 17:45	CST	3.32	A
USGS	08211520	2022-01-06 18:00	CST	3.32	A
USGS	08211520	2022-01-06 18:15	CST	3.19	A
USGS	08211520	2022-01-06 18:30	CST	3.25	A
USGS	08211520	2022-01-06 18:45	CST	3.25	A
USGS	08211520	2022-01-06 19:00	CST	3.39	A
USGS	08211520	2022-01-06 19:15	CST	3.25	A
USGS	08211520	2022-01-06 19:30	CST	3.25	A
USGS	08211520	2022-01-06 19:45	CST	3.19	A
USGS	08211520	2022-01-06 20:00	CST	3.32	A
USGS	08211520	2022-01-06 20:15	CST	3.32	A
USGS	08211520	2022-01-06 20:30	CST	3.12	A
USGS	08211520	2022-01-06 20:45	CST	3.32	A
USGS	08211520	2022-01-06 21:00	CST	3.25	A
USGS	08211520	2022-01-06 21:15	CST	3.12	A
USGS	08211520	2022-01-06 21:30	CST	3.25	A
USGS	08211520	2022-01-06 21:45	CST	3.25	A
USGS	08211520	2022-01-06 22:00	CST	3.12	A
USGS	08211520	2022-01-06 22:15	CST	3.18	A
USGS	08211520	2022-01-06 22:30	CST	3.12	A
USGS	08211520	2022-01-06 22:45	CST	3.18	A
USGS	08211520	2022-01-06 23:00	CST	3.32	A
USGS	08211520	2022-01-06 23:15	CST	3.25	A
USGS	08211520	2022-01-06 23:30	CST	3.25	A
USGS	08211520	2022-01-06 23:45	CST	3.32	A
USGS	08211520	2022-01-07 00:00	CST	3.32	A
USGS	08211520	2022-01-07 00:15	CST	3.18	A
USGS	08211520	2022-01-07 00:45	CST	3.18	A
USGS	08211520	2022-01-07 01:00	CST	3.25	A
USGS	08211520	2022-01-07 01:15	CST	3.18	A
USGS	08211520	2022-01-07 01:30	CST	3.25	A
USGS	08211520	2022-01-07 01:45	CST	3.18	A
USGS	08211520	2022-01-07 02:00	CST	3.32	A
USGS	08211520	2022-01-07 02:30	CST	3.18	A
USGS	08211520	2022-01-07 02:45	CST	3.25	A
USGS	08211520	2022-01-07 03:00	CST	3.18	A
USGS	08211520	2022-01-07 03:15	CST	3.12	A
USGS	08211520	2022-01-07 04:00	CST	3.18	A
USGS	08211520	2022-01-07 04:15	CST	3.12	A
USGS	08211520	2022-01-07 04:30	CST	3.18	A
USGS	08211520	2022-01-07 04:45	CST	3.32	A
USGS	08211520	2022-01-07 05:00	CST	3.25	A
USGS	08211520	2022-01-07 05:15	CST	3.18	A
USGS	08211520	2022-01-07 05:30	CST	3.32	A
USGS	08211520	2022-01-07 05:45	CST	3.11	A
USGS	08211520	2022-01-07 06:15	CST	3.25	A
USGS	08211520	2022-01-07 06:30	CST	3.11	A
USGS	08211520	2022-01-07 06:45	CST	3.18	A
USGS	08211520	2022-01-07 07:15	CST	3.18	A
USGS	08211520	2022-01-07 07:30	CST	3.11	A
USGS	08211520	2022-01-07 07:45	CST	3.18	A
USGS	08211520	2022-01-07 08:15	CST	3.32	A
USGS	08211520	2022-01-07 08:30	CST	3.11	A
USGS	08211520	2022-01-07 08:45	CST	3.11	A
USGS	08211520	2022-01-07 09:00	CST	3.11	A
USGS	08211520	2022-01-07 09:15	CST	3.18	A
USGS	08211520	2022-01-07 09:30	CST	3.11	A
USGS	08211520	2022-01-07 09:45	CST	3.18	A
USGS	08211520	2022-01-07 10:00	CST	3.18	A
USGS	08211520	2022-01-07 10:15	CST	3.18	A
USGS	08211520	2022-01-07 10:30	CST	3.11	A
USGS	08211520	2022-01-07 10:45	CST	3.25	A
USGS	08211520	2022-01-07 11:00	CST	3.11	A
USGS	08211520	2022-01-07 11:30	CST	3.18	A
USGS	08211520	2022-01-07 11:45	CST	3.11	A
USGS	08211520	2022-01-07 12:00	CST	3.11	A
USGS	08211520	2022-01-07 12:45	CST	3.25	A
USGS	08211520	2022-01-07 13:00	CST	3.25	A
USGS	08211520	2022-01-07 13:15	CST	3.18	A
USGS	08211520	2022-01-07 14:00	CST	3.18	A
USGS	08211520	2022-01-07 14:15	CST	3.25	A
USGS	08211520	2022-01-07 14:30	CST	3.31	A
USGS	08211520	2022-01-07 14:45	CST	3.25	A
USGS	08211520	2022-01-07 15:00	CST	3.11	A
USGS	08211520	2022-01-07 15:15	CST	3.18	A
USGS	08211520	2022-01-07 15:45	CST	3.25	A
USGS	08211520	2022-01-07 16:00	CST	3.18	A
USGS	08211520	2022-01-07 16:15	CST	3.38	A
USGS	08211520	2022-01-07 16:30	CST	3.18	A
USGS	08211520	2022-01-07 16:45	CST	3.18	A
USGS	08211520	2022-01-07 17:00	CST	3.24	A
USGS	08211520	2022-01-07 17:15	CST	3.18	A
USGS	08211520	2022-01-07 17:30	CST	3.24	A
USGS	08211520	2022-01-07 17:45	CST	3.18	A
USGS	08211520	2022-01-07 18:00	CST	3.24	A
USGS	08211520	2022-01-07 18:15	CST	3.11	A
USGS	08211520	2022-01-07 18:30	CST	3.24	A
USGS	08211520	2022-01-07 18:45	CST	3.24	A
USGS	08211520	2022-01-07 19:00	CST	3.18	A
USGS	08211520	2022-01-07 19:15	CST	3.31	A
USGS	08211520	2022-01-07 19:30	CST	3.18	A
USGS	08211520	2022-01-07 19:45	CST	3.24	A
USGS	08211520	2022-01-07 20:00	CST	3.31	A
USGS	08211520	2022-01-07 20:15	CST	3.18	A
USGS	08211520	2022-01-07 20:30	CST	3.24	A
USGS	08211520	2022-01-07 20:45	CST	3.24	A
USGS	08211520	2022-01-07 21:00	CST	3.18	A
USGS	08211520	2022-01-07 21:15	CST	3.31	A
USGS	08211520	2022-01-07 21:45	CST	3.11	A
USGS	08211520	2022-01-07 22:00	CST	3.24	A
USGS	08211520	2022-01-07 22:15	CST	3.11	A
USGS	08211520	2022-01-07 22:30	CST	3.17	A
USGS	08211520	2022-01-07 22:45	CST	3.24	A
USGS	08211520	2022-01-07 23:00	CST	3.31	A
USGS	08211520	2022-01-07 23:15	CST	3.24	A
USGS	08211520	2022-01-07 23:30	CST	3.17	A
USGS	08211520	2022-01-07 23:45	CST	3.17	A
USGS	08211520	2022-01-08 00:00	CST	3.38	A
USGS	08211520	2022-01-08 00:15	CST	3.24	A
USGS	08211520	2022-01-08 00:30	CST	3.24	A
USGS	08211520	2022-01-08 00:45	CST	3.31	A
USGS	08211520	2022-01-08 01:15	CST	3.31	A
USGS	08211520	2022-01-08 01:45	CST	3.31	A
USGS	08211520	2022-01-08 02:00	CST	3.17	A
USGS	08211520	2022-01-08 02:30	CST	3.17	A
USGS	08211520	2022-01-08 02:45	CST	3.31	A
USGS	08211520	2022-01-08 03:00	CST	3.24	A
USGS	08211520	2022-01-08 03:15	CST	3.24	A
USGS	08211520	2022-01-08 03:45	CST	3.24	A
USGS	08211520	2022-01-08 04:00	CST	3.31	A
USGS	08211520	2022-01-08 04:15	CST	3.24	A
USGS	08211520	2022-01-08 04:30	CST	3.38	A
USGS	08211520	2022-01-08 04:45	CST	3.31	A
USGS	08211520	2022-01-08 05:00	CST	3.24	A
USGS	08211520	2022-01-08 05:15	CST	3.24	A
USGS	08211520	2022-01-08 05:30	CST	3.17	A
USGS	08211520	2022-01-08 05:45	CST	3.24	A
USGS	08211520	2022-01-08 06:00	CST	3.24	A
USGS	08211520	2022-01-08 06:15	CST	3.31	A
USGS	08211520	2022-01-08 06:45	CST	3.24	A
USGS	08211520	2022-01-08 07:00	CST	3.24	A
USGS	08211520	2022-01-08 07:15	CST	3.24	A
USGS	08211520	2022-01-08 07:30	CST	3.38	A
USGS	08211520	2022-01-08 07:45	CST	3.38	A
USGS	08211520	2022-01-08 08:00	CST	3.31	A
USGS	08211520	2022-01-08 08:15	CST	3.17	A
USGS	08211520	2022-01-08 08:30	CST	3.17	A
USGS	08211520	2022-01-08 08:45	CST	3.31	A
USGS	08211520	2022-01-08 09:00	CST	3.38	A
USGS	08211520	2022-01-08 09:15	CST	3.37	A
USGS	08211520	2022-01-08 09:30	CST	3.24	A
USGS	08211520	2022-01-08 09:45	CST	3.24	A
USGS	08211520	2022-01-08 10:00	CST	3.31	A
USGS	08211520	2022-01-08 10:30	CST	3.37	A
USGS	08211520	2022-01-08 11:00	CST	3.17	A
USGS	08211520	2022-01-08 11:15	CST	3.24	A
USGS	08211520	2022-01-08 11:30	CST	3.24	A
USGS	08211520	2022-01-08 11:45	CST	3.24	A
USGS	08211520	2022-01-08 12:00	CST	3.24	A
USGS	08211520	2022-01-08 12:15	CST	3.31	A
USGS	08211520	2022-01-08 12:30	CST	3.30	A
USGS	08211520	2022-01-08 12:45	CST	3.17	A
USGS	08211520	2022-01-08 13:00	CST	3.30	A
USGS	08211520	2022-01-08 13:15	CST	3.30	A
USGS	08211520	2022-01-08 13:30	CST	3.17	A
USGS	08211520	2022-01-08 13:45	CST	3.17	A
USGS	08211520	2022-01-08 14:00	CST	3.37	A
USGS	08211520	2022-01-08 14:15	CST	3.44	A
USGS	08211520	2022-01-08 14:30	CST	3.44	A
USGS	08211520	2022-01-08 14:45	CST	3.37	A
USGS	08211520	2022-01-08 15:00	CST	3.37	A
USGS	08211520	2022-01-08 15:30	CST	3.30	A
USGS	08211520	2022-01-08 16:00	CST	3.30	A
USGS	08211520	2022-01-08 16:15	CST	3.37	A
USGS	08211520	2022-01-08 16:30	CST	3.44	A
USGS	08211520	2022-01-08 16:45	CST	3.37	A
USGS	08211520	2022-01-08 17:00	CST	3.37	A
USGS	08211520	2022-01-08 17:15	CST	3.30	A
USGS	08211520	2022-01-08 17:30	CST	3.44	A
USGS	08211520	2022-01-08 17:45	CST	3.23	A
USGS	08211520	2022-01-08 18:00	CST	3.30	A
USGS	08211520	2022-01-08 18:15	CST	3.37	A
USGS	08211520	2022-01-08 18:30	CST	3.44	A
USGS	08211520	2022-01-08 18:45	CST	3.51	A
USGS	08211520	2022-01-08 19:00	CST	3.37	A
USGS	08211520	2022-01-08 19:30	CST	3.44	A
USGS	08211520	2022-01-08 19:45	CST	3.37	A
USGS	08211520	2022-01-08 20:15	CST	3.30	A
USGS	08211520	2022-01-08 20:30	CST	3.44	A
USGS	08211520	2022-01-08 20:45	CST	3.37	A
USGS	08211520	2022-01-08 21:00	CST	3.37	A
USGS	08211520	2022-01-08 21:15	CST	3.37	A
USGS	08211520	2022-01-08 21:30	CST	3.44	A
USGS	08211520	2022-01-08 21:45	CST	3.44	A
USGS	08211520	2022-01-08 22:00	CST	3.37	A
USGS	08211520	2022-01-08 22:30	CST	3.37	A
USGS	08211520	2022-01-08 22:45	CST	3.37	A
USGS	08211520	2022-01-08 23:00	CST	3.30	A
USGS	08211520	2022-01-08 23:15	CST	3.23	A
USGS	08211520	2022-01-08 23:30	CST	3.37	A
USGS	08211520	2022-01-08 23:45	CST	3.37	A
USGS	08211520	2022-01-09 00:00	CST	3.30	A
USGS	08211520	2022-01-09 00:15	CST	3.44	A
USGS	08211520	2022-01-09 00:30	CST	3.30	A
USGS	08211520	2022-01-09 00:45	CST	3.37	A
USGS	08211520	2022-01-09 01:00	CST	3.37	A
USGS	08211520	2022-01-09 01:15	CST	3.30	A
USGS	08211520	2022-01-09 01:30	CST	3.23	A
USGS	08211520	2022-01-09 01:45	CST	3.44	A
USGS	08211520	2022-01-09 02:00	CST	3.30	A
USGS	08211520	2022-01-09 02:15	CST	3.30	A
USGS	08211520	2022-01-09 02:30	CST	3.44	A
USGS	08211520	2022-01-09 02:45	CST	3.44	A
USGS	08211520	2022-01-09 03:15	CST	3.30	A
USGS	08211520	2022-01-09 03:30	CST	3.44	A
USGS	08211520	2022-01-09 03:45	CST	3.37	A
USGS	08211520	2022-01-09 04:00	CST	3.37	A
USGS	08211520	2022-01-09 04:15	CST	3.37	A
USGS	08211520	2022-01-09 04:30	CST	3.37	A
USGS	08211520	2022-01-09 04:45	CST	3.23	A
USGS	08211520	2022-01-09 05:00	CST	3.23	A
USGS	08211520	2022-01-09 05:15	CST	3.30	A
USGS	08211520	2022-01-09 05:30	CST	3.30	A
USGS	08211520	2022-01-09 05:45	CST	3.37	A
USGS	08211520	2022-01-09 06:00	CST	3.23	A
USGS	08211520	2022-01-09 06:30	CST	3.30	A
USGS	08211520	2022-01-09 06:45	CST	3.30	A
USGS	08211520	2022-01-09 07:00	CST	3.23	A
USGS	08211520	2022-01-09 07:15	CST	3.30	A
USGS	08211520	2022-01-09 07:30	CST	3.23	A
USGS	08211520	2022-01-09 07:45	CST	3.44	A
USGS	08211520	2022-01-09 08:00	CST	3.37	A
USGS	08211520	2022-01-09 08:15	CST	3.30	A
USGS	08211520	2022-01-09 08:30	CST	3.30	A
USGS	08211520	2022-01-09 08:45	CST	3.30	A
USGS	08211520	2022-01-09 09:00	CST	3.43	A
USGS	08211520	2022-01-09 09:15	CST	3.30	A
USGS	08211520	2022-01-09 09:30	CST	3.30	A
USGS	08211520	2022-01-09 09:45	CST	3.30	A
USGS	08211520	2022-01-09 10:00	CST	3.30	A
USGS	08211520	2022-01-09 10:15	CST	3.30	A
USGS	08211520	2022-01-09 10:30	CST	3.36	A
USGS	08211520	2022-01-09 10:45	CST	3.43	A
USGS	08211520	2022-01-09 11:00	CST	3.23	A
USGS	08211520	2022-01-09 11:15	CST	3.36	A
USGS	08211520	2022-01-09 11:30	CST	3.30	A
USGS	08211520	2022-01-09 11:45	CST	3.50	A
USGS	08211520	2022-01-09 12:00	CST	3.36	A
USGS	08211520	2022-01-09 12:15	CST	3.36	A
USGS	08211520	2022-01-09 12:30	CST	3.43	A
USGS	08211520	2022-01-09 12:45	CST	3.50	A
USGS	08211520	2022-01-09 13:00	CST	3.43	A
USGS	08211520	2022-01-09 13:15	CST	3.36	A
USGS	08211520	2022-01-09 13:30	CST	3.43	A
USGS	08211520	2022-01-09 13:45	CST	3.36	A
USGS	08211520	2022-01-09 14:00	CST	3.43	A
USGS	08211520	2022-01-09 14:15	CST	3.43	A
USGS	08211520	2022-01-09 14:30	CST	3.29	A
USGS	08211520	2022-01-09 14:45	CST	3.23	A
USGS	08211520	2022-01-09 15:00	CST	3.36	A
USGS	08211520	2022-01-09 15:15	CST	3.36	A
USGS	08211520	2022-01-09 15:30	CST	3.23	A
USGS	08211520	2022-01-09 15:45	CST	3.23	A
USGS	08211520	2022-01-09 16:15	CST	3.23	A
USGS	08211520	2022-01-09 16:30	CST	3.23	A
USGS	08211520	2022-01-09 17:00	CST	3.23	A
USGS	08211520	2022-01-09 17:15	CST	3.29	A
USGS	08211520	2022-01-09 17:30	CST	3.29	A
USGS	08211520	2022-01-09 17:45	CST	3.16	A
USGS	08211520	2022-01-09 18:00	CST	3.16	A
USGS	08211520	2022-01-09 18:15	CST	3.16	A
USGS	08211520	2022-01-09 18:30	CST	3.29	A
USGS	08211520	2022-01-09 18:45	CST	3.29	A
USGS	08211520	2022-01-09 19:00	CST	3.29	A
USGS	08211520	2022-01-09 19:15	CST	3.29	A
USGS	08211520	2022-01-09 19:30	CST	3.22	A
USGS	08211520	2022-01-09 19:45	CST	3.16	A
USGS	08211520	2022-01-09 20:00	CST	3.36	A
USGS	08211520	2022-01-09 20:15	CST	3.22	A
USGS	08211520	2022-01-09 20:30	CST	3.22	A
USGS	08211520	2022-01-09 20:45	CST	3.22	A
USGS	08211520	2022-01-09 21:15	CST	3.09	A
USGS	08211520	2022-01-09 21:30	CST	3.22	A
USGS	08211520	2022-01-09 21:45	CST	3.29	A
USGS	08211520	2022-01-09 22:00	CST	3.16	A
USGS	08211520	2022-01-09 22:15	CST	3.16	A
USGS	08211520	2022-01-09 22:30	CST	3.16	A
USGS	08211520	2022-01-09 22:45	CST	3.16	A
USGS	08211520	2022-01-09 23:15	CST	3.22	A
USGS	08211520	2022-01-09 23:30	CST	3.16	A
USGS	08211520	2022-01-09 23:45	CST	3.16	A
USGS	08211520	2022-01-10 00:00	CST	3.29	A
USGS	08211520	2022-01-10 00:15	CST	3.16	A
USGS	08211520	2022-01-10 00:30	CST	3.16	A
USGS	08211520	2022-01-10 00:45	CST	3.22	A
USGS	08211520	2022-01-10 01:00	CST	3.15	A
USGS	08211520	2022-01-10 01:30	CST	3.29	A
USGS	08211520	2022-01-10 01:45	CST	3.22	A
USGS	08211520	2022-01-10 02:00	CST	3.29	A
USGS	08211520	2022-01-10 02:15	CST	3.22	A
USGS	08211520	2022-01-10 02:30	CST	3.15	A
USGS	08211520	2022-01-10 02:45	CST	3.15	A
USGS	08211520	2022-01-10 03:00	CST	3.09	A
USGS	08211520	2022-01-10 03:15	CST	3.15	A
USGS	08211520	2022-01-10 03:30	CST	3.15	A
USGS	08211520	2022-01-10 03:45	CST	3.22	A
USGS	08211520	2022-01-10 04:00	CST	3.22	A
USGS	08211520	2022-01-10 04:15	CST	3.22	A
USGS	08211520	2022-01-10 04:30	CST	3.15	A
USGS	08211520	2022-01-10 04:45	CST	3.02	A
USGS	08211520	2022-01-10 05:00	CST	3.29	A
USGS	08211520	2022-01-10 05:15	CST	3.22	A
USGS	08211520	2022-01-10 05:30	CST	3.09	A
USGS	08211520	2022-01-10 05:45	CST	3.15	A
USGS	08211520	2022-01-10 06:00	CST	3.22	A
USGS	08211520	2022-01-10 06:15	CST	3.09	A
USGS	08211520	2022-01-10 06:30	CST	3.15	A
USGS	08211520	2022-01-10 06:45	CST	3.22	A
USGS	08211520	2022-01-10 07:00	CST	3.15	A
USGS	08211520	2022-01-10 07:15	CST	3.09	A
USGS	08211520	2022-01-10 07:45	CST	3.15	A
USGS	08211520	2022-01-10 08:00	CST	3.22	A
USGS	08211520	2022-01-10 08:15	CST	3.22	A
USGS	08211520	2022-01-10 08:30	CST	3.02	A
USGS	08211520	2022-01-10 08:45	CST	3.15	A
USGS	08211520	2022-01-10 09:00	CST	3.02	A
USGS	08211520	2022-01-10 09:15	CST	3.02	A
USGS	08211520	2022-01-10 09:30	CST	3.15	A
USGS	08211520	2022-01-10 09:45	CST	3.08	A
USGS	08211520	2022-01-10 10:00	CST	3.02	A
USGS	08211520	2022-01-10 10:15	CST	3.08	A
USGS	08211520	2022-01-10 10:30	CST	3.02	A
USGS	08211520	2022-01-10 10:45	CST	3.08	A
USGS	08211520	2022-01-10 11:00	CST	3.15	A
USGS	08211520	2022-01-10 11:15	CST	3.15	A
USGS	08211520	2022-01-10 11:30	CST	3.22	A
USGS	08211520	2022-01-10 11:45	CST	3.15	A
USGS	08211520	2022-01-10 12:00	CST	3.02	A
USGS	08211520	2022-01-10 12:15	CST	3.15	A
USGS	08211520	2022-01-10 12:30	CST	3.08	A
USGS	08211520	2022-01-10 12:45	CST	3.15	A
USGS	08211520	2022-01-10 13:00	CST	3.15	A
USGS	08211520	2022-01-10 13:15	CST	3.15	A
USGS	08211520	2022-01-10 13:30	CST	3.15	A
USGS	08211520	2022-01-10 13:45	CST	3.02	A
USGS	08211520	2022-01-10 14:00	CST	3.15	A
USGS	08211520	2022-01-10 14:15	CST	3.22	A
USGS	08211520	2022-01-10 14:30	CST	3.22	A
USGS	08211520	2022-01-10 14:45	CST	3.15	A
USGS	08211520	2022-01-10 15:00	CST	3.08	A
USGS	08211520	2022-01-10 15:15	CST	3.15	A
USGS	08211520	2022-01-10 15:30	CST	3.15	A
USGS	08211520	2022-01-10 15:45	CST	3.15	A
USGS	08211520	2022-01-10 16:00	CST	3.22	A
USGS	08211520	2022-01-10 16:15	CST	3.15	A
USGS	08211520	2022-01-10 16:30	CST	3.22	A
USGS	08211520	2022-01-10 16:45	CST	3.15	A
USGS	08211520	2022-01-10 17:00	CST	3.15	A
USGS	08211520	2022-01-10 17:30	CST	3.22	A
USGS	08211520	2022-01-10 17:45	CST	3.08	A
USGS	08211520	2022-01-10 18:00	CST	3.15	A
USGS	08211520	2022-01-10 18:15	CST	3.15	A
USGS	08211520	2022-01-10 18:30	CST	3.08	A
USGS	08211520	2022-01-10 18:45	CST	3.08	A
USGS	08211520	2022-01-10 19:00	CST	3.15	A
USGS	08211520	2022-01-10 19:15	CST	3.15	A
USGS	08211520	2022-01-10 19:30	CST	3.08	A
USGS	08211520	2022-01-10 19:45	CST	3.08	A
USGS	08211520	2022-01-10 20:00	CST	3.08	A
USGS	08211520	2022-01-10 20:15	CST	3.15	A
USGS	08211520	2022-01-10 20:30	CST	2.95	A
USGS	08211520	2022-01-10 20:45	CST	3.08	A
USGS	08211520	2022-01-10 21:15	CST	3.08	A
USGS	08211520	2022-01-10 21:30	CST	3.15	A
USGS	08211520	2022-01-10 21:45	CST	3.21	A
USGS	08211520	2022-01-10 22:15	CST	3.08	A
USGS	08211520	2022-01-10 22:30	CST	3.15	A
USGS	08211520	2022-01-10 22:45	CST	3.01	A
USGS	08211520	2022-01-10 23:00	CST	3.21	A
USGS	08211520	2022-01-10 23:15	CST	3.21	A
USGS	08211520	2022-01-10 23:30	CST	3.21	A
USGS	08211520	2022-01-10 23:45	CST	3.15	A
USGS	08211520	2022-01-11 00:00	CST	3.15	A
USGS	08211520	2022-01-11 00:15	CST	3.15	A
USGS	08211520	2022-01-11 00:30	CST	3.08	A
USGS	08211520	2022-01-11 00:45	CST	3.15	A
USGS	08211520	2022-01-11 01:00	CST	3.28	A
USGS	08211520	2022-01-11 01:15	CST	3.15	A
USGS	08211520	2022-01-11 01:30	CST	3.08	A
USGS	08211520	2022-01-11 01:45	CST	3.08	A
USGS	08211520	2022-01-11 02:00	CST	3.08	A
USGS	08211520	2022-01-11 02:15	CST	3.15	A
USGS	08211520	2022-01-11 02:30	CST	3.08	A
USGS	08211520	2022-01-11 02:45	CST	3.01	A
USGS	08211520	2022-01-11 03:00	CST	2.95	A
USGS	08211520	2022-01-11 03:15	CST	2.88	A
USGS	08211520	2022-01-11 03:30	CST	2.88	A
USGS	08211520	2022-01-11 03:45	CST	3.08	A
USGS	08211520	2022-01-11 04:00	CST	3.08	A
USGS	08211520	2022-01-11 04:15	CST	3.08	A
USGS	08211520	2022-01-11 04:30	CST	3.01	A
USGS	08211520	2022-01-11 04:45	CST	3.01	A
USGS	08211520	2022-01-11 05:00	CST	3.08	A
USGS	08211520	2022-01-11 05:15	CST	3.08	A
USGS	08211520	2022-01-11 05:30	CST	3.01	A
USGS	08211520	2022-01-11 05:45	CST	3.08	A
USGS	08211520	2022-01-11 06:00	CST	2.95	A
USGS	08211520	2022-01-11 06:15	CST	2.88	A
USGS	08211520	2022-01-11 06:30	CST	3.08	A
USGS	08211520	2022-01-11 06:45	CST	3.01	A
USGS	08211520	2022-01-11 07:00	CST	2.94	A
USGS	08211520	2022-01-11 07:15	CST	3.01	A
USGS	08211520	2022-01-11 07:30	CST	3.08	A
USGS	08211520	2022-01-11 07:45	CST	2.94	A
USGS	08211520	2022-01-11 08:00	CST	2.94	A
USGS	08211520	2022-01-11 08:15	CST	2.88	A
USGS	08211520	2022-01-11 08:30	CST	2.88	A
USGS	08211520	2022-01-11 09:00	CST	3.01	A
USGS	08211520	2022-01-11 09:15	CST	2.88	A
USGS	08211520	2022-01-11 09:30	CST	2.88	A
